"CustomerID","Country","TotalRevenue","TotalOrders","TotalItems","TotalProducts","AvgOrderValue","AvgItemPrice","AvgQuantityPerOrder","FirstPurchase","LastPurchase","DaysSinceFirst","DaysSinceLast","R_Score","F_Score","M_Score","Customer_Segment","IsUK"
14100,"United Kingdom",194.9,1,64,24,194.9,3.38846153846154,64,2011-07-25,2011-07-25,137,137,2,1,1,"Lost",1
14101,"United Kingdom",5976.79,6,6942,15,996.131666666667,1.73,1157,2011-01-17,2011-09-27,326,73,2,5,5,"At Risk",1
14102,"United Kingdom",1360.28,5,961,35,272.056,2.07443037974684,192.2,2011-10-26,2011-12-04,44,5,5,4,4,"Champions",1
14104,"United Kingdom",216.21,2,72,21,108.105,7.93380952380952,36,2011-06-27,2011-07-08,165,154,2,3,1,"Regular",1
14105,"United Kingdom",1266.23,1,800,74,1266.23,2.91743243243243,800,2011-04-14,2011-04-14,239,239,1,1,4,"Lost",1
14107,"United Kingdom",2703.23,7,1793,61,386.175714285714,2.65910569105691,256.142857142857,2010-12-10,2011-10-19,364,51,3,5,5,"Loyal Customers",1
14108,"United Kingdom",597.91,2,381,33,298.955,3.09323529411765,190.5,2011-08-30,2011-11-09,101,30,4,3,3,"Loyal Customers",1
14109,"United Kingdom",144.2,1,88,9,144.2,2.46666666666667,88,2011-09-28,2011-09-28,72,72,2,1,1,"Lost",1
14110,"United Kingdom",5683.15,12,2445,94,473.595833333333,2.36141935483871,203.75,2011-03-18,2011-12-06,266,3,5,5,5,"Champions",1
14111,"United Kingdom",692.85,4,458,10,173.2125,3.68,114.5,2011-04-12,2011-11-25,241,14,4,4,3,"Loyal Customers",1
14112,"United Kingdom",2915.15,7,1651,117,416.45,2.5103125,235.857142857143,2011-03-09,2011-11-17,275,22,4,5,5,"Champions",1
14113,"United Kingdom",1840.42,4,745,26,460.105,2.48117647058824,186.25,2010-12-20,2011-12-06,354,3,5,4,4,"Champions",1
14114,"United Kingdom",386.53,2,101,15,193.265,6.31266666666667,50.5,2011-01-13,2011-03-11,330,273,1,3,2,"Regular",1
14116,"United Kingdom",1382.74,5,707,61,276.548,3.25166666666667,141.4,2011-08-10,2011-11-20,121,19,4,4,4,"Champions",1
14117,"United Kingdom",90,1,72,3,90,1.25,72,2011-07-19,2011-07-19,143,143,2,1,1,"Lost",1
14121,"United Kingdom",2780.15,4,2082,148,695.0375,2.29421383647799,520.5,2011-10-11,2011-12-06,59,3,5,4,5,"Champions",1
14124,"United Kingdom",419.58,1,1618,4,419.58,0.358,1618,2011-09-16,2011-09-16,84,84,2,1,2,"Lost",1
14125,"United Kingdom",2740.43,3,1640,159,913.476666666667,3.16131736526946,546.666666666667,2011-09-22,2011-11-29,78,10,5,3,5,"Loyal Customers",1
14126,"United Kingdom",706.13,3,508,14,235.376666666667,4.04066666666667,169.333333333333,2011-11-29,2011-12-02,10,7,5,3,3,"Loyal Customers",1
14127,"United Kingdom",709.71,3,321,39,236.57,3.95954545454545,107,2011-02-02,2011-08-09,310,122,2,3,3,"Regular",1
14128,"United Kingdom",637.5,2,564,40,318.75,1.895,282,2011-03-29,2011-10-10,255,60,3,3,3,"Loyal Customers",1
14129,"United Kingdom",1123.86,5,592,31,224.772,2.73442307692308,118.4,2011-03-24,2011-12-08,260,1,5,4,4,"Champions",1
14130,"United Kingdom",483.86,1,258,66,483.86,2.86537313432836,258,2011-01-24,2011-01-24,319,319,1,1,2,"Lost",1
14132,"United Kingdom",3586.03,11,3368,100,326.002727272727,1.71775,306.181818181818,2011-06-09,2011-12-07,183,2,5,5,5,"Champions",1
14133,"United Kingdom",605.64,3,348,25,201.88,3.795,116,2011-01-28,2011-08-02,315,129,2,3,3,"Regular",1
14135,"United Kingdom",4690.31,15,3850,95,312.687333333333,2.47246268656716,256.666666666667,2010-12-02,2011-12-08,372,1,5,5,5,"Champions",1
14138,"United Kingdom",982.38,2,610,40,491.19,2.31170212765957,305,2011-10-07,2011-12-08,63,1,5,3,4,"Loyal Customers",1
14139,"United Kingdom",415.82,1,510,26,415.82,1.45769230769231,510,2011-10-24,2011-10-24,46,46,3,1,2,"Regular",1
14140,"United Kingdom",935.05,2,811,60,467.525,1.82393939393939,405.5,2011-11-08,2011-12-06,31,3,5,3,3,"Loyal Customers",1
14141,"United Kingdom",915.13,4,355,27,228.7825,3.5195,88.75,2011-08-26,2011-12-07,105,2,5,4,3,"Loyal Customers",1
14142,"United Kingdom",311.81,1,313,22,311.81,1.77045454545455,313,2010-12-01,2010-12-01,373,373,1,1,2,"Lost",1
14143,"United Kingdom",115.8,1,30,7,115.8,5.48571428571429,30,2011-07-29,2011-07-29,133,133,2,1,1,"Lost",1
14145,"United Kingdom",3742.2,4,756,6,935.55,4.95,189,2011-05-06,2011-10-24,217,46,3,4,5,"Loyal Customers",1
14146,"United Kingdom",4191,5,2437,183,838.2,2.63390476190476,487.4,2010-12-17,2011-12-01,357,8,5,4,5,"Champions",1
14147,"United Kingdom",483.4,2,108,4,241.7,4.55,54,2011-02-27,2011-09-22,285,78,2,3,2,"Regular",1
14148,"United Kingdom",157.2,1,16,3,157.2,7.55,16,2011-04-20,2011-04-20,233,233,1,1,1,"Lost",1
14149,"United Kingdom",446.62,1,218,28,446.62,2.97,218,2011-05-03,2011-05-03,220,220,1,1,2,"Lost",1
14150,"United Kingdom",658.64,2,496,23,329.32,1.68230769230769,248,2010-12-15,2011-11-04,359,35,3,3,3,"Loyal Customers",1
14152,"United Kingdom",621.29,2,711,47,310.645,1.1434693877551,355.5,2011-04-19,2011-09-25,234,75,2,3,3,"Regular",1
14154,"United Kingdom",1345.62,2,465,52,672.81,7.89307692307692,232.5,2011-04-14,2011-04-14,239,239,1,3,4,"Regular",1
14155,"United Kingdom",118.75,1,25,6,118.75,5.45,25,2011-03-18,2011-03-18,266,266,1,1,1,"Lost",1
14156,"EIRE",117379.63,55,57885,714,2134.17509090909,3.82691428571429,1052.45454545455,2010-12-03,2011-11-30,371,9,5,5,5,"Champions",0
14157,"United Kingdom",432.88,2,284,45,216.44,2.1975,142,2011-02-27,2011-11-20,285,19,4,3,2,"Regular",1
14158,"United Kingdom",507.66,1,781,41,507.66,1.53658536585366,781,2011-10-30,2011-10-30,40,40,3,1,3,"Regular",1
14159,"United Kingdom",4693.01,11,4408,501,426.637272727273,1.49323920265781,400.727272727273,2010-12-12,2011-11-20,362,19,4,5,5,"Champions",1
14161,"United Kingdom",1110.52,3,455,87,370.173333333333,3.17712962962963,151.666666666667,2010-12-05,2011-05-08,369,215,1,3,4,"Regular",1
14162,"United Kingdom",289.36,2,142,25,144.68,3.8892,71,2011-02-20,2011-06-19,292,173,2,3,2,"Regular",1
14163,"United Kingdom",2445.91,4,893,36,611.4775,4.73807692307692,223.25,2011-04-14,2011-09-13,239,87,2,4,5,"At Risk",1
14164,"United Kingdom",1631.77,2,1033,28,815.885,1.55413793103448,516.5,2011-09-20,2011-09-30,80,70,3,3,4,"Loyal Customers",1
14165,"United Kingdom",122.54,1,54,23,122.54,3.2376,54,2011-03-09,2011-03-09,275,275,1,1,1,"Lost",1
14167,"United Kingdom",574.84,4,150,27,143.71,4.29846153846154,37.5,2011-01-12,2011-10-31,331,39,3,4,3,"Loyal Customers",1
14171,"United Kingdom",363.79,1,167,57,363.79,2.88637931034483,167,2011-09-02,2011-09-02,98,98,2,1,2,"Lost",1
14173,"United Kingdom",450.84,4,150,28,112.71,4.37689655172414,37.5,2011-05-04,2011-11-29,219,10,5,4,2,"Regular",1
14174,"United Kingdom",134.46,1,94,26,134.46,1.93730769230769,94,2011-11-06,2011-11-06,33,33,3,1,1,"Regular",1
14175,"United Kingdom",3222.3,3,1515,139,1074.1,3.70637583892617,505,2011-01-14,2011-10-11,329,59,3,3,5,"Loyal Customers",1
14176,"United Kingdom",576.9,4,209,28,144.225,3.5741935483871,52.25,2010-12-07,2011-02-15,367,297,1,4,3,"At Risk",1
14177,"United Kingdom",559.41,4,205,37,139.8525,4.34666666666667,51.25,2011-06-13,2011-09-14,179,86,2,4,3,"At Risk",1
14178,"United Kingdom",1620.93,7,1505,191,231.561428571429,1.70311926605505,215,2011-06-10,2011-12-01,182,8,5,5,4,"Champions",1
14179,"United Kingdom",719.78,2,330,135,359.89,2.81357575757576,165,2011-10-18,2011-10-30,52,40,3,3,3,"Loyal Customers",1
14180,"United Kingdom",4748.52,25,719,112,189.9408,9.31120833333333,28.76,2010-12-02,2011-11-29,372,10,5,5,5,"Champions",1
14184,"United Kingdom",452.89,1,127,24,452.89,5.41833333333333,127,2011-10-04,2011-10-04,66,66,3,1,2,"Regular",1
14185,"United Kingdom",197.65,1,6,3,197.65,59.7333333333333,6,2011-01-12,2011-01-12,331,331,1,1,1,"Lost",1
14188,"United Kingdom",2054.36,6,1162,34,342.393333333333,1.97507692307692,193.666666666667,2011-02-02,2011-11-09,310,30,4,5,4,"Champions",1
14189,"United Kingdom",4654.08,15,3937,176,310.272,2.158,262.466666666667,2010-12-06,2011-12-07,368,2,5,5,5,"Champions",1
14191,"United Kingdom",4684.76,13,3662,145,360.366153846154,1.99328185328185,281.692307692308,2011-05-03,2011-12-08,220,1,5,5,5,"Champions",1
14193,"United Kingdom",853.39,2,445,35,426.695,2.72404761904762,222.5,2011-03-15,2011-10-03,269,67,3,3,3,"Loyal Customers",1
14194,"United Kingdom",11349.52,21,5840,269,540.453333333333,3.3872884283247,278.095238095238,2011-02-04,2011-12-05,308,4,5,5,5,"Champions",1
14195,"United Kingdom",1012,2,760,7,506,5.99285714285714,380,2011-04-01,2011-05-22,252,201,1,3,4,"Regular",1
14196,"United Kingdom",335.52,1,142,6,335.52,3.265,142,2011-08-25,2011-08-25,106,106,2,1,2,"Lost",1
14198,"United Kingdom",701.4,4,290,35,175.35,4.73564102564103,72.5,2011-04-14,2011-11-21,239,18,4,4,3,"Loyal Customers",1
14199,"United Kingdom",185.4,1,28,2,185.4,5.9,28,2011-05-05,2011-05-05,218,218,1,1,1,"Lost",1
14201,"United Kingdom",747.44,7,590,32,106.777142857143,2.54594594594595,84.2857142857143,2010-12-15,2011-10-10,359,60,3,5,3,"Loyal Customers",1
14204,"United Kingdom",161.03,1,82,36,161.03,2.405,82,2011-12-07,2011-12-07,2,2,5,1,1,"Promising",1
14205,"United Kingdom",466.7,2,204,23,233.35,4.16791666666667,102,2011-03-20,2011-11-23,264,16,4,3,2,"Regular",1
14206,"United Kingdom",328.16,1,276,20,328.16,1.797,276,2011-04-14,2011-04-14,239,239,1,1,2,"Lost",1
14208,"United Kingdom",151.74,1,114,10,151.74,3.527,114,2011-09-06,2011-09-06,94,94,2,1,1,"Lost",1
14209,"United Kingdom",2073.43,6,691,55,345.571666666667,5.29149425287356,115.166666666667,2011-01-11,2011-11-29,332,10,5,5,5,"Champions",1
14210,"United Kingdom",1905.84,6,760,66,317.64,3.81637254901961,126.666666666667,2010-12-03,2011-08-26,371,105,2,5,4,"At Risk",1
14211,"United Kingdom",2241.1,9,1242,87,249.011111111111,2.77169642857143,138,2011-02-17,2011-10-17,295,53,3,5,5,"Loyal Customers",1
14212,"United Kingdom",1070.48,1,1152,9,1070.48,1.25222222222222,1152,2011-09-11,2011-09-11,89,89,2,1,4,"Lost",1
14214,"United Kingdom",1004.38,5,751,64,200.876,2.34074626865672,150.2,2011-03-07,2011-11-09,277,30,4,4,4,"Champions",1
14215,"United Kingdom",1789.72,6,1358,98,298.286666666667,2.22111111111111,226.333333333333,2010-12-06,2011-11-28,368,11,5,5,4,"Champions",1
14216,"United Kingdom",1839.3,4,594,47,459.825,4.71627118644068,148.5,2011-11-02,2011-12-06,37,3,5,4,4,"Champions",1
14217,"United Kingdom",2004.98,17,689,78,117.94,5.4955,40.5294117647059,2010-12-08,2011-12-08,366,1,5,5,4,"Champions",1
14218,"United Kingdom",169.48,1,160,12,169.48,1.44,160,2011-10-28,2011-10-28,42,42,3,1,1,"Regular",1
14219,"United Kingdom",89.94,1,78,7,89.94,2.28857142857143,78,2011-12-05,2011-12-05,4,4,5,1,1,"Promising",1
14220,"United Kingdom",632.4,2,272,21,316.2,3.39619047619048,136,2010-12-16,2011-04-06,358,247,1,3,3,"Regular",1
14221,"United Kingdom",3432.8,9,2191,123,381.422222222222,3.27113989637306,243.444444444444,2011-01-04,2011-10-28,339,42,3,5,5,"Loyal Customers",1
14222,"United Kingdom",683.17,1,607,41,683.17,1.70682926829268,607,2011-06-15,2011-06-15,177,177,2,1,3,"Lost",1
14223,"United Kingdom",991.13,3,585,50,330.376666666667,3.89983333333333,195,2011-03-20,2011-09-08,264,92,2,3,4,"Regular",1
14224,"United Kingdom",1050.12,4,514,105,262.53,3.85779661016949,128.5,2011-01-23,2011-08-21,320,110,2,4,4,"At Risk",1
14226,"United Kingdom",2232.19,5,1308,64,446.438,2.89970149253731,261.6,2011-03-15,2011-11-11,269,28,4,4,5,"Champions",1
14227,"United Kingdom",3350.96,10,1820,117,335.096,2.84897142857143,182,2011-02-28,2011-11-13,284,26,4,5,5,"Champions",1
14229,"United Kingdom",1547.2,3,610,29,515.733333333333,3.22,203.333333333333,2011-01-10,2011-10-19,333,51,3,3,4,"Loyal Customers",1
14231,"United Kingdom",925.71,3,409,47,308.57,3.6696,136.333333333333,2011-02-24,2011-06-09,288,183,1,3,3,"Regular",1
14232,"United Kingdom",2048.07,5,1941,81,409.614,1.82382608695652,388.2,2011-03-20,2011-10-28,264,42,3,4,4,"Loyal Customers",1
14233,"United Kingdom",1462.72,4,680,30,365.68,2.79057142857143,170,2011-01-26,2011-10-21,317,49,3,4,4,"Loyal Customers",1
14234,"United Kingdom",775.46,4,963,122,193.865,1.59106918238994,240.75,2011-10-13,2011-11-17,57,22,4,4,3,"Loyal Customers",1
14235,"United Kingdom",3144.86,5,1959,65,628.972,2.0179746835443,391.8,2011-03-24,2011-09-25,260,75,2,4,5,"At Risk",1
14236,"United Kingdom",490.86,2,310,15,245.43,2.06533333333333,155,2010-12-02,2011-09-20,372,80,2,3,3,"Regular",1
14237,"United Kingdom",161,1,38,9,161,7.12222222222222,38,2010-12-01,2010-12-01,373,373,1,1,1,"Lost",1
14238,"United Kingdom",146.85,1,111,8,146.85,2.2875,111,2011-01-17,2011-01-17,326,326,1,1,1,"Lost",1
14239,"United Kingdom",2380.85,11,993,83,216.440909090909,3.60669642857143,90.2727272727273,2011-01-27,2011-10-27,316,43,3,5,5,"Loyal Customers",1
14240,"United Kingdom",890.34,2,418,37,445.17,3.4397619047619,209,2011-04-28,2011-11-09,225,30,4,3,3,"Loyal Customers",1
14241,"United Kingdom",213.7,1,146,10,213.7,1.955,146,2011-06-09,2011-06-09,183,183,1,1,1,"Lost",1
14242,"United Kingdom",280.55,2,123,13,140.275,3.720625,61.5,2011-01-18,2011-04-19,325,234,1,3,2,"Regular",1
14243,"United Kingdom",2588.77,10,1221,99,258.877,3.96127659574468,122.1,2010-12-09,2011-12-01,365,8,5,5,5,"Champions",1
14245,"United Kingdom",1693.45,2,976,107,846.725,3.12898148148148,488,2011-03-21,2011-05-04,263,219,1,3,4,"Regular",1
14246,"United Kingdom",1474.06,3,804,57,491.353333333333,2.97346666666667,268,2011-04-08,2011-08-21,245,110,2,3,4,"Regular",1
14247,"United Kingdom",136.77,1,47,19,136.77,3.912,47,2011-03-06,2011-03-06,278,278,1,1,1,"Lost",1
14248,"United Kingdom",302.58,1,102,8,302.58,3.0525,102,2011-01-25,2011-01-25,318,318,1,1,2,"Lost",1
14250,"United Kingdom",1904.05,3,1200,94,634.683333333333,2.48720720720721,400,2011-09-11,2011-12-02,89,7,5,3,4,"Loyal Customers",1
14251,"United Kingdom",2879.7,5,1674,37,575.94,2.06923076923077,334.8,2011-10-13,2011-12-08,57,1,5,4,5,"Champions",1
14256,"United Kingdom",969.06,2,414,51,484.53,4.05188679245283,207,2010-12-10,2011-03-24,364,260,1,3,4,"Regular",1
14257,"United Kingdom",3099.72,5,1682,88,619.944,2.8388679245283,336.4,2011-01-25,2011-10-06,318,64,3,4,5,"Loyal Customers",1
14258,"United Kingdom",12669.98,9,7100,58,1407.77555555556,3.83801801801802,788.888888888889,2011-01-06,2011-11-30,337,9,5,5,5,"Champions",1
14259,"United Kingdom",120,1,68,5,120,2.83,68,2011-07-21,2011-07-21,141,141,2,1,1,"Lost",1
14261,"United Kingdom",1163.45,2,406,52,581.725,5.06403846153846,203,2011-09-22,2011-10-20,78,50,3,3,4,"Loyal Customers",1
14262,"United Kingdom",2618.23,8,1645,87,327.27875,2.0906993006993,205.625,2011-04-13,2011-12-01,240,8,5,5,5,"Champions",1
14264,"United Kingdom",333.97,2,70,15,166.985,6.62,35,2011-04-08,2011-07-08,245,154,2,3,2,"Regular",1
14265,"Unspecified",530.18,2,330,31,265.09,5.86290322580645,165,2011-07-14,2011-08-22,148,109,2,3,3,"Regular",0
14267,"United Kingdom",1516.24,3,530,25,505.413333333333,4.39109090909091,176.666666666667,2011-03-24,2011-06-30,260,162,2,3,4,"Regular",1
14270,"United Kingdom",492.65,1,197,29,492.65,4.57068965517241,197,2011-01-12,2011-01-12,331,331,1,1,3,"Lost",1
14271,"United Kingdom",112.32,1,88,10,112.32,2.491,88,2011-04-28,2011-04-28,225,225,1,1,1,"Lost",1
14272,"United Kingdom",437.96,2,599,33,218.98,2.26757575757576,299.5,2011-03-30,2011-09-27,254,73,2,3,2,"Regular",1
14273,"United Kingdom",559.97,4,264,22,139.9925,2.4848275862069,66,2011-04-11,2011-10-19,242,51,3,4,3,"Loyal Customers",1
14276,"United Kingdom",1119.74,3,744,52,373.246666666667,2.2271875,248,2011-02-23,2011-09-02,289,98,2,3,4,"Regular",1
14277,"France",4216.2,3,1984,195,1405.4,3.86657777777778,661.333333333333,2011-05-11,2011-11-24,212,15,4,3,5,"Loyal Customers",0
14280,"United Kingdom",134.04,1,52,8,134.04,4.73375,52,2011-05-27,2011-05-27,196,196,1,1,1,"Lost",1
14282,"United Kingdom",3729.34,15,2668,70,248.622666666667,1.60032051282051,177.866666666667,2010-12-07,2011-12-06,367,3,5,5,5,"Champions",1
14284,"United Kingdom",595.25,2,161,24,297.625,4.821875,80.5,2011-09-14,2011-11-09,86,30,4,3,3,"Loyal Customers",1
14285,"United Kingdom",1910.01,4,541,18,477.5025,4.82037037037037,135.25,2011-06-16,2011-11-18,176,21,4,4,4,"Champions",1
14286,"United Kingdom",4628.75,3,4338,220,1542.91666666667,1.54317857142857,1446,2011-04-11,2011-11-16,242,23,4,3,5,"Loyal Customers",1
14287,"United Kingdom",176.63,3,261,9,58.8766666666667,1.91333333333333,87,2011-05-25,2011-12-01,198,8,5,3,1,"Regular",1
14288,"United Kingdom",426.6,1,188,16,426.6,3.00625,188,2011-05-10,2011-05-10,213,213,1,1,2,"Lost",1
14289,"United Kingdom",911.26,6,292,33,151.876666666667,5.3463829787234,48.6666666666667,2011-02-23,2011-12-01,289,8,5,5,3,"Loyal Customers",1
14290,"United Kingdom",2314.65,5,915,89,462.93,3.65306930693069,183,2010-12-13,2011-11-28,361,11,5,4,5,"Champions",1
14291,"United Kingdom",3883.25,11,2749,145,353.022727272727,2.59286919831224,249.909090909091,2011-03-09,2011-12-08,275,1,5,5,5,"Champions",1
14292,"United Kingdom",4871.93,9,1663,64,541.325555555556,3.346,184.777777777778,2011-03-02,2011-12-02,282,7,5,5,5,"Champions",1
14293,"United Kingdom",1046.56,4,709,51,261.64,2.20639344262295,177.25,2010-12-06,2011-12-06,368,3,5,4,4,"Champions",1
14295,"United Kingdom",166.2,1,84,5,166.2,1.93,84,2011-10-30,2011-10-30,40,40,3,1,1,"Regular",1
14297,"United Kingdom",1305.33,4,865,48,326.3325,2.34193548387097,216.25,2011-03-10,2011-11-22,274,17,4,4,4,"Champions",1
14298,"United Kingdom",51527.3,44,58343,884,1171.075,1.49797800855223,1325.97727272727,2010-12-14,2011-12-01,360,8,5,5,5,"Champions",1
14299,"United Kingdom",3965.62,9,2149,94,440.624444444444,3.09181818181818,238.777777777778,2010-12-09,2011-12-01,365,8,5,5,5,"Champions",1
14300,"United Kingdom",43.2,1,32,3,43.2,1.38333333333333,32,2011-11-21,2011-11-21,18,18,4,1,1,"Promising",1
14301,"United Kingdom",640.14,1,606,13,640.14,1.35230769230769,606,2011-08-14,2011-08-14,117,117,2,1,3,"Lost",1
14304,"United Kingdom",383.45,1,139,17,383.45,4.88529411764706,139,2011-05-01,2011-05-01,222,222,1,1,2,"Lost",1
14305,"United Kingdom",1858.96,3,1089,96,619.653333333333,2.3532380952381,363,2011-07-27,2011-09-29,135,71,3,3,4,"Loyal Customers",1
14306,"United Kingdom",2093.32,2,1075,33,1046.66,4.13515151515151,537.5,2011-09-15,2011-10-19,85,51,3,3,5,"Loyal Customers",1
14307,"United Kingdom",2995.72,6,2058,150,499.286666666667,2.48644444444444,343,2010-12-01,2011-09-12,373,88,2,5,5,"At Risk",1
14309,"United Kingdom",2352.53,9,1633,74,261.392222222222,2.45615384615385,181.444444444444,2010-12-16,2011-12-01,358,8,5,5,5,"Champions",1
14311,"United Kingdom",310.26,1,146,20,310.26,5.084,146,2011-04-11,2011-04-11,242,242,1,1,2,"Lost",1
14312,"United Kingdom",1611.59,6,1012,74,268.598333333333,3.54804597701149,168.666666666667,2011-01-06,2011-10-24,337,46,3,5,4,"Loyal Customers",1
14314,"United Kingdom",120,1,296,8,120,0.66625,296,2011-08-25,2011-08-25,106,106,2,1,1,"Lost",1
14315,"United Kingdom",2481.13,6,1021,64,413.521666666667,3.71,170.166666666667,2011-03-18,2011-10-26,266,44,3,5,5,"Loyal Customers",1
14317,"United Kingdom",508.58,1,255,24,508.58,3.0975,255,2011-10-06,2011-10-06,64,64,3,1,3,"Regular",1
14320,"United Kingdom",477.79,2,325,29,238.895,1.95774193548387,162.5,2011-01-11,2011-05-17,332,206,1,3,2,"Regular",1
14321,"United Kingdom",1530.75,5,2406,111,306.15,1.41869918699187,481.2,2011-01-10,2011-11-29,333,10,5,4,4,"Champions",1
14323,"United Kingdom",605.06,2,350,32,302.53,2.99638888888889,175,2011-04-15,2011-08-17,238,114,2,3,3,"Regular",1
14326,"United Kingdom",183.85,1,103,8,183.85,2.8,103,2011-04-11,2011-04-11,242,242,1,1,1,"Lost",1
14327,"United Kingdom",311.65,1,139,12,311.65,2.5875,139,2011-06-29,2011-06-29,163,163,2,1,2,"Lost",1
14329,"United Kingdom",5014.84,7,3095,218,716.405714285714,2.84671814671815,442.142857142857,2011-01-14,2011-11-22,329,17,4,5,5,"Champions",1
14331,"United Kingdom",462.66,2,252,27,231.33,3.01928571428571,126,2011-07-27,2011-08-07,135,124,2,3,2,"Regular",1
14332,"United Kingdom",866.31,3,481,22,288.77,2.11653846153846,160.333333333333,2011-07-15,2011-11-17,147,22,4,3,3,"Loyal Customers",1
14333,"United Kingdom",415.2,1,58,15,415.2,8.06333333333333,58,2011-10-03,2011-10-03,67,67,3,1,2,"Regular",1
14334,"United Kingdom",2552.21,8,1731,98,319.02625,3.29154320987654,216.375,2010-12-16,2011-11-23,358,16,4,5,5,"Champions",1
14335,"Germany",468.26,2,379,55,234.13,2.28952380952381,189.5,2011-09-04,2011-11-23,96,16,4,3,2,"Regular",0
14336,"United Kingdom",1614.91,4,1759,77,403.7275,1.61511111111111,439.75,2011-03-08,2011-11-23,276,16,4,4,4,"Champions",1
14338,"United Kingdom",588.22,2,335,30,294.11,3.64709677419355,167.5,2011-05-27,2011-07-01,196,161,2,3,3,"Regular",1
14339,"United Kingdom",309.52,1,168,14,309.52,2.03285714285714,168,2011-04-11,2011-04-11,242,242,1,1,2,"Lost",1
14340,"United Kingdom",134.7,1,58,6,134.7,2.93333333333333,58,2011-05-05,2011-05-05,218,218,1,1,1,"Lost",1
14341,"United Kingdom",2182.28,8,1403,109,272.785,2.55387596899225,175.375,2011-01-25,2011-10-25,318,45,3,5,5,"Loyal Customers",1
14342,"United Kingdom",668.56,4,347,18,167.14,2.89047619047619,86.75,2011-05-13,2011-11-18,210,21,4,4,3,"Loyal Customers",1
14344,"United Kingdom",889.93,8,477,56,111.24125,4.2256338028169,59.625,2010-12-06,2011-08-04,368,127,2,5,3,"At Risk",1
14345,"United Kingdom",108.98,1,50,6,108.98,3.49,50,2011-11-01,2011-11-01,38,38,3,1,1,"Regular",1
14346,"United Kingdom",1021.58,2,605,55,510.79,4.60233333333333,302.5,2011-02-15,2011-08-11,297,120,2,3,4,"Regular",1
14348,"United Kingdom",409.57,1,183,18,409.57,2.96222222222222,183,2011-03-24,2011-03-24,260,260,1,1,2,"Lost",1
14349,"United Kingdom",133.5,1,86,31,133.5,2.31935483870968,86,2011-11-29,2011-11-29,10,10,5,1,1,"Promising",1
14350,"United Kingdom",282.93,1,183,18,282.93,2.28666666666667,183,2011-03-10,2011-03-10,274,274,1,1,2,"Lost",1
